,date,prices,market_caps,total_volumes,id,open,high,low,close
8720,2018-07-13,0.03247656190798047,2135272618.1716542,146321395.8385464,tron,,,,
8721,2018-07-14,0.03323594576911662,2185200673.055045,162718385.0413904,tron,,,,
8722,2018-07-15,0.033415856688182574,2197029476.247948,150262631.91885176,tron,0.03375106,0.03375106,0.03247656,0.03341586
8723,2018-07-16,0.03448432393350644,2267279179.9825273,160740953.99603084,tron,,,,
8724,2018-07-17,0.037189249892186554,2445122953.905286,215880116.2925074,tron,,,,
8725,2018-07-18,0.03959585459855872,2603352668.8252254,226073770.64514816,tron,,,,
8726,2018-07-19,0.03955966960584796,2600973573.884605,289500115.30520874,tron,0.03448432,0.03959585,0.03448432,0.03955967
8727,2018-07-20,0.037848019274465544,2488435796.7996726,251118328.62366202,tron,,,,
8728,2018-07-21,0.03490807385080904,2295139936.854898,218715819.6129568,tron,,,,
8729,2018-07-22,0.035559235587162286,2337952591.395603,196749761.28220558,tron,,,,
8730,2018-07-23,0.03515445429321892,2311338985.689607,176969408.4120596,tron,0.03784802,0.03784802,0.03490807,0.03515445
8731,2018-07-24,0.0341725194282627,2246778622.5603476,190245566.5425967,tron,,,,
8732,2018-07-25,0.03808200491994444,2503819911.1419463,336012395.39311326,tron,,,,
8733,2018-07-26,0.03706214036071253,2436765742.2387877,217725410.06648862,tron,,,,
8734,2018-07-27,0.03592690496206219,2362126158.5049696,182428744.4904623,tron,0.03417252,0.038082,0.03417252,0.0359269
8735,2018-07-28,0.03645896340750234,2397107996.5774336,197247050.26685134,tron,,,,
8736,2018-07-29,0.0368005632717437,2419567542.5894914,161212104.44881743,tron,,,,
8737,2018-07-30,0.03926194094158472,2581398476.4267087,276573663.02194065,tron,,,,
8738,2018-07-31,0.03653485856634338,2402097959.954229,219165795.1464621,tron,0.03645896,0.03926194,0.03645896,0.03653486
8739,2018-08-01,0.033879411213020356,2227507310.9005275,209771821.02628306,tron,,,,
8740,2018-08-02,0.032670331351065784,2148012593.149017,148301930.52177772,tron,,,,
8741,2018-08-03,0.03150257506428994,2071234822.431928,153600511.93591717,tron,0.03387941,0.03387941,0.03150258,0.03150258
8742,2018-08-04,0.03054753704249824,2008442875.9499474,165593374.9210506,tron,,,,
8743,2018-08-05,0.028917725126944113,1901285820.1657434,134458580.84483722,tron,,,,
8744,2018-08-06,0.030315792323698215,1993206098.305144,135010721.47473663,tron,,,,
8745,2018-08-07,0.029184762158684135,1918843000.7419357,130344941.97472869,tron,0.03054754,0.03054754,0.02891773,0.02918476
8746,2018-08-08,0.027769583690044154,1825797688.7881942,124044640.27898246,tron,,,,
8747,2018-08-09,0.024450419123021358,1607568886.2674513,154682804.63150063,tron,,,,
8748,2018-08-10,0.025880872988548336,1701618526.7211409,146368373.97204039,tron,,,,
8749,2018-08-11,0.02378862410922407,1564057113.8142025,162149792.82429075,tron,0.02776958,0.02776958,0.02378862,0.02378862
8750,2018-08-12,0.022441208740618654,1475467097.7269452,123378619.8199051,tron,,,,
8751,2018-08-13,0.022534584900354176,1481606403.9022176,104902651.79174717,tron,,,,
8752,2018-08-14,0.019381047071782072,1274267246.672528,126006674.16367052,tron,,,,
8753,2018-08-15,0.018942736187711317,1245449133.7314255,113106499.02867948,tron,0.02244121,0.02253458,0.01894274,0.01894274
8754,2018-08-16,0.01942681752147608,1276171153.3370292,136200721.64945516,tron,,,,
8755,2018-08-17,0.019467081712438473,1280094412.2079866,104436023.45957749,tron,,,,
8756,2018-08-18,0.023228204255101248,1526017079.5302238,160619270.22231358,tron,,,,
8757,2018-08-19,0.02159736501357242,1418492384.0606954,141545589.19934717,tron,0.01942682,0.0232282,0.01942682,0.02159737
8758,2018-08-20,0.02223694451252499,1461363809.4900677,98945315.33634996,tron,,,,
8759,2018-08-21,0.020530498748619872,1349816560.4332974,96143267.1531526,tron,,,,
8760,2018-08-22,0.02103050084587969,1383066816.9444244,100172260.05032586,tron,,,,
8761,2018-08-23,0.01968101997257538,1294077866.5790467,95993215.84770925,tron,0.02223694,0.02223694,0.01968102,0.01968102
8762,2018-08-24,0.020745319550892483,1363765298.2089589,84341793.11838305,tron,,,,
8763,2018-08-25,0.02158435194622154,1418507720.8889163,91259422.29287954,tron,,,,
8764,2018-08-26,0.022470764641397273,1477232016.4742935,89929166.46459071,tron,,,,
8765,2018-08-27,0.02279112103769087,1496936782.9417863,98736548.08706206,tron,0.02074532,0.02279112,0.02074532,0.02279112
8766,2018-08-28,0.02459886622623842,1613796031.786938,110184196.9979681,tron,,,,
8767,2018-08-29,0.02690774860552599,1769595648.0930667,172150651.71790892,tron,,,,
8768,2018-08-30,0.025441905180240657,1672536743.4181716,143430983.26349205,tron,,,,
8769,2018-08-31,0.024773699127842542,1628752154.5606198,119638455.23649704,tron,0.02459887,0.02690775,0.02459887,0.0247737
8770,2018-09-01,0.02530432387024632,1664207198.359877,106731989.84351751,tron,,,,
8771,2018-09-02,0.026668819399201512,1752512493.8698707,109715984.21550612,tron,,,,
8772,2018-09-03,0.025577922785425432,1683675787.5900319,104969811.19359475,tron,0.02530432,0.02666882,0.02530432,0.02557792
8773,2018-09-04,0.02504393813894872,1646550201.1340117,92037392.73775724,tron,,,,
8774,2018-09-05,0.025224115927570352,1658458830.5694828,89042237.88182114,tron,,,,
8775,2018-09-06,0.021869620066636935,1437244248.1895308,146061002.48654807,tron,,,,
8776,2018-09-07,0.021598608990242952,1417612004.799073,136928199.2429272,tron,0.02504394,0.02522412,0.02159861,0.02159861
8777,2018-09-08,0.020521182939998796,1349268301.9953432,158287602.71870908,tron,,,,
8778,2018-09-09,0.019170936479942717,1260422635.068001,115247887.51117973,tron,,,,
8779,2018-09-10,0.01938315605926059,1275731225.6276908,163886983.44628435,tron,,,,
8780,2018-09-11,0.01931467208076282,1268659639.5222676,141161451.64046016,tron,0.02052118,0.02052118,0.01917094,0.01931467
8781,2018-09-12,0.018520136291697856,1217727716.8921077,140295668.44764048,tron,,,,
8782,2018-09-13,0.01819358830024429,1195261409.3207986,153774835.21567214,tron,,,,
8783,2018-09-14,0.02001804838093433,1320991099.7723532,164657402.24909803,tron,,,,
8784,2018-09-15,0.019811993340459702,1307597223.2894318,159466002.56161642,tron,0.01852014,0.02001805,0.01819359,0.01981199
8785,2018-09-16,0.019855203810837163,1305966262.1411161,149466615.20677385,tron,,,,
8786,2018-09-17,0.019951663293776817,1311784185.7426867,131547673.23395604,tron,,,,
8787,2018-09-18,0.018472444838785337,1214725075.163457,149476262.26925868,tron,,,,
8788,2018-09-19,0.019395403880946703,1275104571.6613653,169818551.1805499,tron,0.0198552,0.01995166,0.01847244,0.0193954
8789,2018-09-20,0.019688280742822733,1293952365.4831536,127885555.872148,tron,,,,
8790,2018-09-21,0.021331512856823318,1402506688.8671725,140398941.93317664,tron,,,,
8791,2018-09-22,0.025099023884628886,1650213424.547102,295615381.5086773,tron,,,,
8792,2018-09-23,0.023342848976286506,1534748279.341612,164203398.5931781,tron,0.01968828,0.02509902,0.01968828,0.02334285
8793,2018-09-24,0.023856861050466992,1568769482.0246205,136855691.71591705,tron,,,,
8794,2018-09-25,0.022113625555636753,1453872139.0351455,108527697.61865528,tron,,,,
8795,2018-09-26,0.021285126850665942,1402299600.2946513,122866519.96755138,tron,,,,
8796,2018-09-27,0.02093354195392484,1378532898.2843146,95321434.48745169,tron,0.02385686,0.02385686,0.02093354,0.02093354
8797,2018-09-28,0.02252510716009756,1481644097.5307581,120909875.6893403,tron,,,,
8798,2018-09-29,0.02193477492255725,1442740818.8418362,121875211.44583417,tron,,,,
8799,2018-09-30,0.02206294549969477,1450091926.4500656,126885035.14587475,tron,0.02252511,0.02252511,0.02193477,0.02206295
8800,2018-10-01,0.0221609307167225,1457076025.4933484,126179237.01791546,tron,,,,
8801,2018-10-02,0.02208128455121125,1452059011.6020317,119522578.24786808,tron,,,,
8802,2018-10-03,0.02201555415025874,1447475718.1597261,117381870.56963529,tron,0.02216093,0.02216093,0.02201555,0.02201555
8803,2018-10-04,0.021628261607478005,1423204856.7068822,121066823.43175249,tron,,,,
8804,2018-10-05,0.02283841894964172,1501659371.0732892,181976814.3716604,tron,,,,
8805,2018-10-06,0.023307016750582513,1532096345.68963,169518475.48762894,tron,,,,
8806,2018-10-07,0.02374778031257031,1561212565.969951,174293595.1154264,tron,0.02162826,0.02374778,0.02162826,0.02374778
8807,2018-10-08,0.026858028207563188,1765993903.995668,332866137.00680745,tron,,,,
8808,2018-10-09,0.026684059554309972,1754075920.096436,322535849.77948314,tron,,,,
8809,2018-10-10,0.026055616068660324,1716780003.0642757,197925392.3005551,tron,,,,
8810,2018-10-11,0.025371894045464333,1671349061.3200154,173717639.34304228,tron,0.02685803,0.02685803,0.02537189,0.02537189
8811,2018-10-12,0.021084713285598366,1389322885.084535,212699066.69460472,tron,,,,
8812,2018-10-13,0.022914222548895125,1512588537.6783717,210683079.66203073,tron,,,,
8813,2018-10-14,0.02381276684328992,1568736652.0159407,165189218.8014577,tron,,,,
8814,2018-10-15,0.02381715898295385,1571206016.7718337,158993248.14115506,tron,0.02108471,0.02381716,0.02108471,0.02381716
8815,2018-10-16,0.025356824119894393,1669936064.2446947,236379489.5564223,tron,,,,
8816,2018-10-17,0.024671466419027663,1624996522.958051,117890607.91111644,tron,,,,
8817,2018-10-18,0.024667398166985124,1624929338.9328985,122375598.04383236,tron,,,,
8818,2018-10-19,0.02448577921919413,1613427366.4318557,125414404.99116452,tron,0.02535682,0.02535682,0.02448578,0.02448578
8819,2018-10-20,0.024249710428173487,1598577633.6273296,95276604.45943436,tron,,,,
8820,2018-10-21,0.02438561579479439,1606997349.320394,96243276.37150963,tron,,,,
8821,2018-10-22,0.024376343759374364,1606016300.262707,108777927.55055849,tron,,,,
8822,2018-10-23,0.023975140969551202,1578485681.0751183,93815098.31087585,tron,0.02424971,0.02438562,0.02397514,0.02397514
8823,2018-10-24,0.023542825598944207,1550291114.479024,98169584.88231578,tron,,,,
8824,2018-10-25,0.02357627521595615,1549558850.4162092,76988938.9795848,tron,,,,
8825,2018-10-26,0.023243352478067185,1527774203.1705296,76857279.87581816,tron,,,,
8826,2018-10-27,0.023746630946108637,1560368341.8886306,92944435.8566704,tron,0.02354283,0.02374663,0.02324335,0.02374663
8827,2018-10-28,0.02342482818223616,1541058009.2762976,90582181.55187476,tron,,,,
8828,2018-10-29,0.023562494384215163,1547980242.4111097,73681694.17469215,tron,,,,
8829,2018-10-30,0.022125707141165123,1455813925.1905758,100705641.16526169,tron,,,,
8830,2018-10-31,0.022210233121350162,1461161491.1213582,55954983.45689155,tron,0.02342483,0.02356249,0.02212571,0.02221023
8831,2018-11-01,0.0224040560345263,1474002805.7693253,47516077.4602771,tron,,,,
8832,2018-11-02,0.022397363119498075,1476619375.1065595,81224575.54161952,tron,,,,
8833,2018-11-03,0.022948103346737827,1509733452.1490579,99063422.79666281,tron,0.02240406,0.0229481,0.02239736,0.0229481
8834,2018-11-04,0.022727860484211066,1495317814.6774564,84941623.25339456,tron,,,,
8835,2018-11-05,0.02312805711407318,1521090715.1210532,116804494.97547983,tron,,,,
8836,2018-11-06,0.023616141834431142,1510231901.1055787,119776245.11136848,tron,,,,
8837,2018-11-07,0.024606840336281032,1610459792.0279565,136945217.945951,tron,0.02272786,0.02460684,0.02272786,0.02460684
8838,2018-11-08,0.02415892181374526,1587945658.9485078,190577019.587695,tron,,,,
8839,2018-11-09,0.023309475041381145,1530190198.1317456,103321245.98806511,tron,,,,
8840,2018-11-10,0.02306614452467585,1517547132.4787116,72159200.74199438,tron,,,,
8841,2018-11-11,0.023054743265982808,1516846353.4662101,71163160.8634248,tron,0.02415892,0.02415892,0.02305474,0.02305474
8842,2018-11-12,0.02291708918097496,1506487292.4743664,66781063.59692963,tron,,,,
8843,2018-11-13,0.022551806767945007,1482194954.1234267,84248880.98300818,tron,,,,
8844,2018-11-14,0.022144730366795186,1454937843.1253014,114645074.0165761,tron,,,,
8845,2018-11-15,0.019721168843814255,1289105113.3606596,172435258.63490912,tron,0.02291709,0.02291709,0.01972117,0.01972117
8846,2018-11-16,0.019255767889754867,1265312424.5257006,112493525.56552032,tron,,,,
8847,2018-11-17,0.01900552283655123,1245913004.160334,71480593.35515891,tron,,,,
8848,2018-11-18,0.01899790019293267,1248282681.9746213,64480449.19372773,tron,,,,
8849,2018-11-19,0.0189484978852176,1246066370.3587253,88273141.9502063,tron,0.01925577,0.01925577,0.0189485,0.0189485
8850,2018-11-20,0.015856878437976098,1042497550.1291668,115257364.07049918,tron,,,,
8851,2018-11-21,0.014004192793993848,911102935.0946382,132278923.50568825,tron,,,,
8852,2018-11-22,0.014802771805148966,973811292.7574593,108507268.75090118,tron,,,,
8853,2018-11-23,0.013765439132576423,911866903.9018526,58957110.08073957,tron,0.01585688,0.01585688,0.01376544,0.01376544
8854,2018-11-24,0.01378679327954621,906371859.8655701,65116709.5100699,tron,,,,
8855,2018-11-25,0.012646381900638761,831348611.0175073,70481358.27967219,tron,,,,
8856,2018-11-26,0.012412162418122116,816236121.2749351,85669643.9201108,tron,,,,
8857,2018-11-27,0.011817169916904676,780420739.4646164,77949624.64524677,tron,0.01378679,0.01378679,0.01181717,0.01181717
8858,2018-11-28,0.01196036170196589,786976427.208439,58141490.905343436,tron,,,,
8859,2018-11-29,0.014597811500206156,954193660.744017,158348005.94439125,tron,,,,
8860,2018-11-30,0.015709344434701268,1032836730.1363788,193441960.95467785,tron,0.01196036,0.01570934,0.01196036,0.01570934
8861,2018-12-01,0.014387498179069194,942162802.1191729,116015554.54098354,tron,,,,
8862,2018-12-02,0.015183167950855966,996749132.0558946,91996319.76149802,tron,,,,
8863,2018-12-03,0.014886160572020081,973692999.3331511,65097505.62179786,tron,0.0143875,0.01518317,0.0143875,0.01488616
8864,2018-12-04,0.013866005380811217,908127013.323068,77228503.22328632,tron,,,,
8865,2018-12-05,0.014342585975722709,938958909.3081647,81571652.38926046,tron,,,,
8866,2018-12-06,0.013979541834066151,916436236.8263415,73288443.6541549,tron,,,,
8867,2018-12-07,0.012717754629380075,828583943.5008113,81336409.74356587,tron,0.01386601,0.01434259,0.01271775,0.01271775
8868,2018-12-08,0.013129884367500917,858833713.4989401,103486391.81021836,tron,,,,
8869,2018-12-09,0.013265937798525277,877116429.205366,73046196.1828027,tron,,,,
8870,2018-12-10,0.013428219550657157,887068639.8657838,63293906.096608564,tron,,,,
8871,2018-12-11,0.013094813537828206,866232198.0525633,64001507.39928313,tron,0.01312988,0.01342822,0.01309481,0.01309481
8872,2018-12-12,0.013163135091682572,868903712.5593507,67115273.0517778,tron,,,,
8873,2018-12-13,0.013220056785776904,865907233.2113326,65840328.6278208,tron,,,,
8874,2018-12-14,0.01299318083346536,849916729.4360301,83174234.56886634,tron,,,,
8875,2018-12-15,0.0127150295264613,833388540.5970787,57260656.12907303,tron,0.01316314,0.01322006,0.01271503,0.01271503
8876,2018-12-16,0.012710987717266314,833295418.8441553,41299461.957849875,tron,,,,
8877,2018-12-17,0.012949950429393267,847259557.705748,48480731.95734214,tron,,,,
8878,2018-12-18,0.014111958707653487,925399405.3351675,77676343.84174351,tron,,,,
8879,2018-12-19,0.014636754982355376,962528051.696431,85801419.15499003,tron,0.01271099,0.01463675,0.01271099,0.01463675
8880,2018-12-20,0.015511145421669986,1017768970.4802804,152702286.0225966,tron,,,,
8881,2018-12-21,0.01708822574833619,1115117577.2198873,152320199.3669661,tron,,,,
8882,2018-12-22,0.019771696693001647,1297603434.6552668,308092633.56899846,tron,,,,
8883,2018-12-23,0.020640621524681716,1351692355.959984,208568279.068152,tron,0.01551115,0.02064062,0.01551115,0.02064062
8884,2018-12-24,0.020593552035618655,1348940352.7832892,126044805.06472008,tron,,,,
8885,2018-12-25,0.020862079331407577,1372773627.271713,181777886.4142792,tron,,,,
8886,2018-12-26,0.01945778389338068,1275141927.005564,129356801.4852795,tron,,,,
8887,2018-12-27,0.02008179741741568,1315620474.5334404,120885511.52637349,tron,0.02059355,0.02086208,0.01945778,0.0200818
8888,2018-12-28,0.018181509059801218,1194905410.1699202,94695558.07255733,tron,,,,
8889,2018-12-29,0.020376706007310185,1335620512.5274818,127072328.8362484,tron,,,,
8890,2018-12-30,0.01987735989997748,1305954531.6152742,90996003.15013842,tron,,,,
8891,2018-12-31,0.019606629375094973,1284441290.4648187,75015839.05726473,tron,0.01818151,0.02037671,0.01818151,0.01960663
8892,2019-01-01,0.01860529733629499,1219908618.1239524,66923561.12273487,tron,,,,
8893,2019-01-02,0.019283845434658397,1264376445.8052049,72101064.63623764,tron,,,,
8894,2019-01-03,0.019837292068530826,1300297560.2215447,96596672.45929195,tron,0.0186053,0.01983729,0.0186053,0.01983729
8895,2019-01-04,0.019747922639294493,1294662581.7414052,91321531.11170699,tron,,,,
8896,2019-01-05,0.021256042416602568,1393197052.1182725,150367586.7970132,tron,,,,
8897,2019-01-06,0.022010066118855615,1441708602.4675488,213737819.08769804,tron,,,,
8898,2019-01-07,0.022646262796048616,1483149282.571106,153779539.5941366,tron,0.01974792,0.02264626,0.01974792,0.02264626
8899,2019-01-08,0.02315427279624147,1517013596.5401165,149237016.31310079,tron,,,,
8900,2019-01-09,0.026014032983922263,1706673632.1394699,316642700.28202313,tron,,,,
8901,2019-01-10,0.0279472197685344,1829467002.9130228,281404959.8838086,tron,,,,
8902,2019-01-11,0.02563055484111704,1686722516.9745998,951107554.5043002,tron,0.02315427,0.02794722,0.02315427,0.02563055
8903,2019-01-12,0.02489188382565888,1624693229.8480623,349294041.5663406,tron,,,,
8904,2019-01-13,0.023130570094574993,1516163483.0853038,225152767.7960159,tron,,,,
8905,2019-01-14,0.021018019779728253,1377692063.3045294,170981557.60003424,tron,,,,
8906,2019-01-15,0.025276140689216398,1657472967.3747046,429861863.71504164,tron,0.02489188,0.02527614,0.02101802,0.02527614
8907,2019-01-16,0.024345206790845873,1598024281.3237379,243037256.18075034,tron,,,,
8908,2019-01-17,0.02488051669286627,1632525068.7400672,156321943.28780738,tron,,,,
8909,2019-01-18,0.02495172178158944,1637600515.092165,174124147.07749024,tron,,,,
8910,2019-01-19,0.024450897169248257,1603667629.6187296,123869984.40597601,tron,0.02434521,0.02495172,0.02434521,0.0244509
8911,2019-01-20,0.024215563716556938,1587423512.5003603,129121231.92029892,tron,,,,
8912,2019-01-21,0.023535253382918255,1541548359.3858778,110086952.12312289,tron,,,,
8913,2019-01-22,0.02531189553933505,1654286771.4729545,191499430.8337289,tron,,,,
8914,2019-01-23,0.02622736181463037,1718507417.1458144,233125724.51297393,tron,0.02421556,0.02622736,0.02353525,0.02622736
8915,2019-01-24,0.026265539013573317,1716280909.470994,156475317.35098997,tron,,,,
8916,2019-01-25,0.02666528787950476,1748348277.558286,126945752.1690125,tron,,,,
8917,2019-01-26,0.026515059142785916,1738012758.6662052,126142869.06237645,tron,,,,
8918,2019-01-27,0.028408226684860777,1862106366.1780732,210100880.93032244,tron,0.02626554,0.02840823,0.02626554,0.02840823
8919,2019-01-28,0.02909649747645552,1906112153.5273974,320892001.8185643,tron,,,,
8920,2019-01-29,0.02666150729343333,1747612162.2706854,423976622.21112496,tron,,,,
8921,2019-01-30,0.027054550355553507,1773908655.9854002,213717899.24917087,tron,,,,
8922,2019-01-31,0.02708874820439135,1775617008.5080826,188530546.99498335,tron,0.0290965,0.0290965,0.02666151,0.02708875
8923,2019-02-01,0.025308572217691692,1658929787.0731268,178424366.40179226,tron,,,,
8924,2019-02-02,0.026168588894852355,1718374798.835996,189367356.23457333,tron,,,,
8925,2019-02-03,0.025914022701289913,1689534924.0722377,138210463.6639566,tron,0.02530857,0.02616859,0.02530857,0.02591402
8926,2019-02-04,0.025388554441574986,1664172472.930514,102542204.85794097,tron,,,,
8927,2019-02-05,0.026883816621928687,1759241153.4552393,272368243.2253483,tron,,,,
8928,2019-02-06,0.02615731727718416,1714563445.452281,164338579.73938283,tron,,,,
8929,2019-02-07,0.025539178491791464,1674317076.2383473,138072420.4882951,tron,0.02538855,0.02688382,0.02538855,0.02553918
8930,2019-02-08,0.02566351352408346,1682195528.8451715,95131747.15693107,tron,,,,
8931,2019-02-09,0.026793443144125212,1756260311.6333978,161674159.1846831,tron,,,,
8932,2019-02-10,0.026263799160131485,1721543134.6218452,130695560.27516222,tron,,,,
8933,2019-02-11,0.025838267478118047,1690885440.5650601,153602207.15727982,tron,0.02566351,0.02679344,0.02566351,0.02583827
8934,2019-02-12,0.024623027313727487,1610879930.7668142,158466956.25755292,tron,,,,
8935,2019-02-13,0.024408676216913845,1600973134.6363564,102115104.35919674,tron,,,,
8936,2019-02-14,0.024097700753462188,1579559417.1032643,107423883.36448713,tron,,,,
8937,2019-02-15,0.023317448814456573,1528634703.1237426,94421512.07888216,tron,0.02462303,0.02462303,0.02331745,0.02331745
8938,2019-02-16,0.023692727780821033,1553014192.762069,93981332.18112983,tron,,,,
8939,2019-02-17,0.023563652355200485,1544553538.9369833,77323266.8352439,tron,,,,
8940,2019-02-18,0.02380331466310108,1559862263.7959275,95990297.7088166,tron,,,,
8941,2019-02-19,0.024755840277534726,1623598271.8297946,172450935.22956368,tron,0.02369273,0.02475584,0.02356365,0.02475584
8942,2019-02-20,0.024843060488243158,1628416359.9397597,150969103.15228477,tron,,,,
8943,2019-02-21,0.02510270661634853,1645435680.204342,120708159.43441933,tron,,,,
8944,2019-02-22,0.02468521549450979,1618069914.4906714,127528107.18071322,tron,,,,
8945,2019-02-23,0.024978185102775795,1637273526.8351035,106187051.0484523,tron,0.02484306,0.02510271,0.02468522,0.02497819
8946,2019-02-24,0.025264442393349212,1656037159.252389,146711255.37388545,tron,,,,
8947,2019-02-25,0.023782493241178114,1558185742.568507,341851317.7839188,tron,,,,
8948,2019-02-26,0.0240946351205934,1579358470.5765886,184525907.25902757,tron,,,,
8949,2019-02-27,0.02407634660015212,1578159692.1128898,154834699.4462562,tron,0.02526444,0.02526444,0.02378249,0.02407635
8950,2019-02-28,0.023927175479952312,1568381802.9241216,149238715.49978778,tron,0.02392718,0.02392718,0.02271095,0.02271095
8951,2019-03-01,0.023657469962577487,1550692005.1889772,143949535.5643166,tron,,,,
8952,2019-03-02,0.02351134194749198,1541016108.721321,90165211.19531389,tron,,,,
8953,2019-03-03,0.02271095116642427,1488660563.6491604,146421367.68934488,tron,,,,
8954,2019-03-04,0.02247079022275348,1472679850.1718628,107017769.78669189,tron,,,,
8955,2019-03-05,0.022702785669801787,1488125330.5488195,228390647.6977401,tron,,,,
8956,2019-03-06,0.023739104102308367,1556712535.4125137,231318511.78849435,tron,,,,
8957,2019-03-07,0.023210224013739574,1521129598.1911771,158457965.31005213,tron,0.02247079,0.0237391,0.02247079,0.02321022
8958,2019-03-08,0.0229744422835061,1505295096.7817807,141709032.63056716,tron,,,,
8959,2019-03-09,0.022362354369965937,1466748098.3901076,156712428.0619152,tron,,,,
8960,2019-03-10,0.022811639339282264,1496436066.5121872,158026382.28983185,tron,,,,
8961,2019-03-11,0.022955506945169648,1503331229.6557894,151424208.1219948,tron,0.02297444,0.02297444,0.02236235,0.02295551
8962,2019-03-12,0.022061287265074208,1446609544.1979423,136786388.1163289,tron,,,,
8963,2019-03-13,0.022254235275011747,1460221885.5543296,103683137.66954325,tron,,,,
8964,2019-03-14,0.022265580714511513,1459235747.8463151,99317278.60421208,tron,,,,
8965,2019-03-15,0.022413019693057496,1469920573.717525,146727994.10583922,tron,0.02206129,0.02241302,0.02206129,0.02241302
8966,2019-03-16,0.02294552721877997,1503021183.8149123,140494787.45473942,tron,,,,
8967,2019-03-17,0.02317699760807211,1519733633.6135783,196114559.08513236,tron,,,,
8968,2019-03-18,0.022922984900207465,1502310183.7148347,154882243.19758102,tron,,,,
8969,2019-03-19,0.022791192328692002,1494806040.7930217,170423987.48886123,tron,0.02294553,0.023177,0.02279119,0.02279119
8970,2019-03-20,0.022786445889491903,1493265751.5447373,152668468.57930654,tron,,,,
8971,2019-03-21,0.022851718445443616,1497813672.0037389,157096296.61916602,tron,,,,
8972,2019-03-22,0.022215135748304523,1456232343.3576157,165754649.671577,tron,,,,
8973,2019-03-23,0.02256002690052846,1478785053.0144444,155143985.26547843,tron,0.02278645,0.02285172,0.02221514,0.02256003
8974,2019-03-24,0.0242583029108237,1590031233.8208811,328690182.20308673,tron,,,,
8975,2019-03-25,0.023254277603533508,1525184756.2340133,238130401.4031692,tron,,,,
8976,2019-03-26,0.02256682955620331,1479886047.1438599,227966577.069687,tron,,,,
8977,2019-03-27,0.022385628858641562,1487052529.5514448,198124319.63578627,tron,0.0242583,0.0242583,0.02238563,0.02238563
8978,2019-03-28,0.02335452433311764,1554437648.2473023,219293136.4054142,tron,,,,
8979,2019-03-29,0.023143049006533325,1538538236.9797597,209836478.94945404,tron,,,,
8980,2019-03-30,0.023339731266190218,1553573796.5861425,250097233.4943679,tron,,,,
8981,2019-03-31,0.023266216878597406,1546912950.947333,209456690.07076213,tron,0.02335452,0.02335452,0.02314305,0.02326622
8982,2019-04-01,0.023526516349464364,1564123250.932082,175094518.21968907,tron,,,,
8983,2019-04-02,0.02421095610506528,1609719716.0667274,296888846.6801295,tron,,,,
8984,2019-04-03,0.026765938823627194,1788667564.6186519,586964874.1663953,tron,0.02352652,0.02676594,0.02352652,0.02676594
8985,2019-04-04,0.026062539368261715,1747897484.162684,568637485.2347119,tron,,,,
8986,2019-04-05,0.02588063331378256,1723175092.1593664,381726217.1487813,tron,,,,
8987,2019-04-06,0.027120152996515476,1801859182.1775947,392593663.77643144,tron,,,,
8988,2019-04-07,0.026770516428727714,1780675778.4418137,346327298.24636996,tron,0.02606254,0.02712015,0.02588063,0.02677052
8989,2019-04-08,0.028769061218824995,1904740848.5707579,489546514.06862766,tron,,,,
8990,2019-04-09,0.03068486231088545,2041053822.1024761,693207035.5891588,tron,,,,
8991,2019-04-10,0.02990723455666187,1987081573.3487277,526419143.71864784,tron,,,,
8992,2019-04-11,0.030050228163275107,1999230288.8617713,518701290.97836626,tron,0.02876906,0.03068486,0.02876906,0.03005023
8993,2019-04-12,0.026682891191588325,1775973524.3545768,582720213.4986637,tron,,,,
8994,2019-04-13,0.026493712421908136,1760624800.1856875,405744465.9792007,tron,,,,
8995,2019-04-14,0.026231484708910534,1743639301.696934,359209175.3344545,tron,,,,
8996,2019-04-15,0.026966391594655085,1792447168.4728167,373511883.2188496,tron,0.02668289,0.02696639,0.02623148,0.02696639
8997,2019-04-16,0.026396764401012938,1751840124.3086693,409800570.5685839,tron,,,,
8998,2019-04-17,0.02691069275989263,1787152946.38226,350597857.1665083,tron,,,,
8999,2019-04-18,0.026669772225389056,1774077726.8859627,373857875.96195143,tron,,,,
9000,2019-04-19,0.026903139596792018,1788568419.090308,394762159.6676188,tron,0.02639676,0.02691069,0.02639676,0.02690314
9001,2019-04-20,0.02643266409241127,1757901288.2111206,421350881.2461427,tron,,,,
9002,2019-04-21,0.026106731008503487,1735873596.129898,419615548.25168985,tron,,,,
9003,2019-04-22,0.02504062744257192,1663835315.814273,462118657.0495477,tron,,,,
9004,2019-04-23,0.02508713930409226,1668951330.8792183,426461684.97239786,tron,0.02643266,0.02643266,0.02504063,0.02508714
9005,2019-04-24,0.024353082773415927,1619634278.7910686,399826481.3597338,tron,,,,
9006,2019-04-25,0.023369387670965566,1551168199.74011,425388459.0418109,tron,,,,
9007,2019-04-26,0.02305626025684116,1532207032.4039762,508862699.17566454,tron,,,,
9008,2019-04-27,0.024003034404339815,1586043241.456097,545565980.2125534,tron,0.02435308,0.02435308,0.02305626,0.02400303
9009,2019-04-28,0.02367882868885381,1559243397.9544356,408057155.10652775,tron,,,,
9010,2019-04-29,0.023533356465008978,1551008347.7297583,410285136.4408668,tron,,,,
